show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_minutes,num_seasons,primary_genre
s2548,Movie,Silent City,Not Given,"Actor 703, Actor 93",United States,2002-05-17,2001,TV-14,164 min,Dramas,A gripping story that unfolds over time.,2002,May,164.0,,Dramas
s2549,Movie,Lost Empire,Not Given,"Actor 934, Actor 796",United States,2013-10-26,2010,TV-14,154 min,Kids' TV,A gripping story that unfolds over time.,2013,October,154.0,,Kids' TV
s2550,TV Show,Broken Kingdom,Director 403,"Actor 226, Actor 838",Spain,2005-09-20,2003,R,6 Seasons,Comedies,A gripping story that unfolds over time.,2005,September,,6.0,Comedies
s2551,Movie,Hidden Storm,Director 110,"Actor 962, Actor 421",South Korea,2013-07-16,2013,PG-13,97 min,Anime Series,A gripping story that unfolds over time.,2013,July,97.0,,Anime Series
s2552,Movie,Lost Shadows,Not Given,"Actor 360, Actor 169",United States,2006-04-01,2006,R,163 min,"Reality TV, Kids' TV",A gripping story that unfolds over time.,2006,April,163.0,,Reality TV
s2553,TV Show,Golden Journey,Director 78,"Actor 411, Actor 210",France,2009-10-10,2006,R,1 Seasons,Children & Family Movies,A gripping story that unfolds over time.,2009,October,,1.0,Children & Family Movies
s2554,Movie,Last Legacy,Not Given,"Actor 37, Actor 330",India,2021-09-10,2020,PG,164 min,"Comedies, Children & Family Movies",A gripping story that unfolds over time.,2021,September,164.0,,Comedies
s2555,TV Show,Golden Kingdom,Director 209,"Actor 627, Actor 51",Australia,2018-11-08,2017,TV-PG,7 Season,"Dramas, Children & Family Movies",A gripping story that unfolds over time.,2018,November,,7.0,Dramas
s2556,Movie,Hidden Storm,Director 313,"Actor 505, Actor 523",United States,2006-10-20,2005,R,102 min,"Action & Adventure, Horror Movies",A gripping story that unfolds over time.,2006,October,102.0,,Action & Adventure
s2557,Movie,Hidden Signal,Director 351,"Actor 323, Actor 453",Mexico,2010-11-07,2010,TV-PG,104 min,Dramas,A gripping story that unfolds over time.,2010,November,104.0,,Dramas
s2558,Movie,Rising Heist,Director 321,"Actor 269, Actor 552",United States,2014-08-03,2014,TV-MA,133 min,Documentaries,A gripping story that unfolds over time.,2014,August,133.0,,Documentaries
s2559,Movie,Broken City,Director 80,"Actor 201, Actor 986",United States,2010-10-10,2007,TV-Y7,73 min,"Romantic Movies, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2010,October,73.0,,Romantic Movies
s2560,Movie,Hidden Chronicles,Director 384,"Actor 475, Actor 594",Spain,2026-11-07,2023,TV-Y7,137 min,Dramas,A gripping story that unfolds over time.,2026,November,137.0,,Dramas
s2561,TV Show,Golden Empire,Director 190,"Actor 655, Actor 822",United States,2005-12-01,2002,R,7 Seasons,"Action & Adventure, Anime Series",A gripping story that unfolds over time.,2005,December,,7.0,Action & Adventure
s2562,Movie,Silent Kingdom,Director 141,"Actor 282, Actor 290",United States,2019-11-13,2019,PG,109 min,"International Movies, Stand-Up Comedy",A gripping story that unfolds over time.,2019,November,109.0,,International Movies
s2563,TV Show,Secret Legacy,Not Given,"Actor 251, Actor 274",United Kingdom,2019-03-17,2016,PG,3 Seasons,"Anime Series, Children & Family Movies",A gripping story that unfolds over time.,2019,March,,3.0,Anime Series
s2564,TV Show,Endless Signal,Not Given,"Actor 656, Actor 661",India,2004-01-12,2002,R,3 Seasons,Reality TV,A gripping story that unfolds over time.,2004,January,,3.0,Reality TV
s2565,TV Show,Golden City,Director 349,"Actor 672, Actor 839",United Kingdom,2022-08-06,2020,PG,7 Seasons,"Thrillers, Stand-Up Comedy",A gripping story that unfolds over time.,2022,August,,7.0,Thrillers
s2566,Movie,Broken Signal,Director 373,"Actor 786, Actor 710",France,2014-05-01,2011,PG-13,89 min,"Stand-Up Comedy, Crime TV Shows",A gripping story that unfolds over time.,2014,May,89.0,,Stand-Up Comedy
s2567,Movie,Final City,Director 354,"Actor 809, Actor 751",Germany,2010-03-22,2009,TV-Y7,155 min,Reality TV,A gripping story that unfolds over time.,2010,March,155.0,,Reality TV
s2568,Movie,Silent Signal,Director 198,"Actor 147, Actor 576",United States,2011-08-27,2011,TV-PG,161 min,Kids' TV,A gripping story that unfolds over time.,2011,August,161.0,,Kids' TV
s2569,TV Show,Golden Horizon,Not Given,"Actor 561, Actor 779",United States,2026-10-02,2025,PG,1 Seasons,"Horror Movies, Action & Adventure",A gripping story that unfolds over time.,2026,October,,1.0,Horror Movies
s2570,Movie,Wild Horizon,Director 145,"Actor 5, Actor 840",United States,2014-11-27,2013,PG,77 min,"Dramas, Comedies",A gripping story that unfolds over time.,2014,November,77.0,,Dramas
s2571,Movie,Wild Empire,Director 277,"Actor 1, Actor 144",United States,2017-09-26,2014,TV-PG,79 min,"Action & Adventure, Horror Movies",A gripping story that unfolds over time.,2017,September,79.0,,Action & Adventure
s2572,Movie,Final Heist,Director 359,"Actor 256, Actor 958",Spain,2011-10-18,2008,TV-PG,75 min,"Crime TV Shows, Kids' TV",A gripping story that unfolds over time.,2011,October,75.0,,Crime TV Shows
s2573,Movie,Broken City,Not Given,"Actor 416, Actor 635",United States,2018-09-05,2017,TV-14,110 min,"Horror Movies, Crime TV Shows",A gripping story that unfolds over time.,2018,September,110.0,,Horror Movies
s2574,Movie,Final Shadows,Not Given,"Actor 321, Actor 798",Canada,2010-02-05,2009,PG,163 min,"International Movies, Documentaries",A gripping story that unfolds over time.,2010,February,163.0,,International Movies
s2575,Movie,Golden Journey,Director 474,"Actor 354, Actor 97",India,2006-07-18,2004,PG-13,163 min,International Movies,A gripping story that unfolds over time.,2006,July,163.0,,International Movies
s2576,Movie,Broken Chronicles,Director 317,"Actor 892, Actor 645",United Kingdom,2006-04-01,2006,TV-G,97 min,"Kids' TV, Thrillers",A gripping story that unfolds over time.,2006,April,97.0,,Kids' TV
s2577,Movie,Final Dreams,Director 233,"Actor 832, Actor 710",United States,2021-05-03,2018,TV-Y7,114 min,"Romantic Movies, International Movies",A gripping story that unfolds over time.,2021,May,114.0,,Romantic Movies
s2578,Movie,Dark Heist,Not Given,"Actor 412, Actor 645",Japan,2001-04-22,2001,TV-G,96 min,"Children & Family Movies, Documentaries",A gripping story that unfolds over time.,2001,April,96.0,,Children & Family Movies
s2579,Movie,Rising Shadows,Director 428,"Actor 65, Actor 254",United States,2005-03-18,2005,PG,157 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2005,March,157.0,,Sci-Fi & Fantasy
s2580,Movie,Dark Legacy,Director 214,"Actor 871, Actor 496",Mexico,2024-11-08,2024,TV-PG,93 min,Dramas,A gripping story that unfolds over time.,2024,November,93.0,,Dramas
s2581,Movie,Forgotten Dreams,Director 238,"Actor 544, Actor 203",United States,2006-01-13,2005,R,114 min,Horror Movies,A gripping story that unfolds over time.,2006,January,114.0,,Horror Movies
s2582,TV Show,Broken Horizon,Director 123,"Actor 287, Actor 53",India,2019-04-25,2016,PG,5 Seasons,"Kids' TV, Action & Adventure",A gripping story that unfolds over time.,2019,April,,5.0,Kids' TV
s2583,Movie,Rising Journey,Not Given,"Actor 38, Actor 605",France,2025-12-25,2022,PG-13,97 min,"Thrillers, Comedies",A gripping story that unfolds over time.,2025,December,97.0,,Thrillers
s2584,Movie,Silent Shadows,Director 60,"Actor 323, Actor 29",United States,2017-02-25,2016,TV-PG,163 min,Kids' TV,A gripping story that unfolds over time.,2017,February,163.0,,Kids' TV
s2585,TV Show,Forgotten Chronicles,Not Given,"Actor 999, Actor 739",Brazil,2017-05-03,2015,TV-PG,2 Seasons,Documentaries,A gripping story that unfolds over time.,2017,May,,2.0,Documentaries
s2586,TV Show,Golden Storm,Director 219,"Actor 728, Actor 962",Italy,2019-04-12,2016,TV-PG,1 Seasons,"Thrillers, Comedies",A gripping story that unfolds over time.,2019,April,,1.0,Thrillers
s2587,Movie,Broken Empire,Not Given,"Actor 108, Actor 771",Australia,2026-03-23,2025,R,102 min,"Action & Adventure, Reality TV",A gripping story that unfolds over time.,2026,March,102.0,,Action & Adventure
s2588,TV Show,Final City,Not Given,"Actor 209, Actor 861",Canada,2026-09-23,2024,PG,3 Seasons,Documentaries,A gripping story that unfolds over time.,2026,September,,3.0,Documentaries
s2589,Movie,Lost Legacy,Not Given,"Actor 300, Actor 407",United States,2016-06-16,2013,PG,143 min,Reality TV,A gripping story that unfolds over time.,2016,June,143.0,,Reality TV
s2590,Movie,Final Shadows,Director 34,"Actor 373, Actor 71",Germany,2012-09-15,2011,PG-13,83 min,"Action & Adventure, Thrillers",A gripping story that unfolds over time.,2012,September,83.0,,Action & Adventure
s2591,Movie,Lost Chronicles,Director 55,"Actor 229, Actor 224",India,2019-07-24,2019,TV-14,79 min,Crime TV Shows,A gripping story that unfolds over time.,2019,July,79.0,,Crime TV Shows
s2592,Movie,Last City,Director 340,"Actor 827, Actor 999",Japan,2025-11-27,2024,PG,75 min,"Action & Adventure, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2025,November,75.0,,Action & Adventure
s2593,TV Show,Final Kingdom,Director 288,"Actor 16, Actor 368",Japan,2013-02-27,2011,PG-13,3 Seasons,Comedies,A gripping story that unfolds over time.,2013,February,,3.0,Comedies
s2594,Movie,Rising Empire,Director 102,"Actor 332, Actor 79",United States,2021-08-17,2021,PG-13,102 min,Children & Family Movies,A gripping story that unfolds over time.,2021,August,102.0,,Children & Family Movies
s2595,TV Show,Lost Horizon,Not Given,"Actor 921, Actor 939",United States,2019-11-26,2019,PG-13,2 Seasons,"Children & Family Movies, Kids' TV",A gripping story that unfolds over time.,2019,November,,2.0,Children & Family Movies
s2596,TV Show,Hidden Empire,Not Given,"Actor 724, Actor 388",France,2026-01-06,2025,TV-G,2 Seasons,"Stand-Up Comedy, Kids' TV",A gripping story that unfolds over time.,2026,January,,2.0,Stand-Up Comedy
s2597,TV Show,Dark Chronicles,Director 405,"Actor 181, Actor 838",Italy,2001-10-01,2000,PG-13,3 Seasons,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2001,October,,3.0,Sci-Fi & Fantasy
s2598,Movie,Dark Storm,Director 97,"Actor 740, Actor 36",United Kingdom,2026-03-14,2024,TV-MA,116 min,Comedies,A gripping story that unfolds over time.,2026,March,116.0,,Comedies
s2599,TV Show,Broken Shadows,Director 78,"Actor 391, Actor 749",Canada,2024-07-24,2024,TV-G,4 Seasons,"Children & Family Movies, Anime Series",A gripping story that unfolds over time.,2024,July,,4.0,Children & Family Movies
s2600,TV Show,Dark Dreams,Director 339,"Actor 672, Actor 842",United Kingdom,2012-11-22,2011,TV-PG,3 Seasons,Thrillers,A gripping story that unfolds over time.,2012,November,,3.0,Thrillers
s2601,Movie,Golden Dreams,Director 313,"Actor 441, Actor 616",United States,2015-07-26,2015,TV-Y7,164 min,Documentaries,A gripping story that unfolds over time.,2015,July,164.0,,Documentaries
s2602,Movie,Silent Shadows,Director 271,"Actor 49, Actor 661",United States,2016-08-11,2014,PG,165 min,"Stand-Up Comedy, Kids' TV",A gripping story that unfolds over time.,2016,August,165.0,,Stand-Up Comedy
s2603,Movie,Lost City,Director 342,"Actor 952, Actor 252",Japan,2022-12-15,2020,R,94 min,Children & Family Movies,A gripping story that unfolds over time.,2022,December,94.0,,Children & Family Movies
s2604,Movie,Lost Dreams,Director 233,"Actor 660, Actor 124",United States,2006-01-27,2004,TV-14,163 min,"Children & Family Movies, Horror Movies",A gripping story that unfolds over time.,2006,January,163.0,,Children & Family Movies
s2605,Movie,Lost Legacy,Director 184,"Actor 287, Actor 212",India,2008-10-25,2007,TV-Y7,160 min,"Kids' TV, Action & Adventure",A gripping story that unfolds over time.,2008,October,160.0,,Kids' TV
s2606,Movie,Dark Storm,Director 162,"Actor 669, Actor 493",United States,2024-05-16,2024,R,107 min,"International Movies, Dramas",A gripping story that unfolds over time.,2024,May,107.0,,International Movies
s2607,Movie,Silent City,Not Given,"Actor 701, Actor 491",United States,2025-03-13,2023,TV-G,93 min,Action & Adventure,A gripping story that unfolds over time.,2025,March,93.0,,Action & Adventure
s2608,Movie,Last Dreams,Director 364,"Actor 692, Actor 829",Germany,2014-02-16,2014,TV-PG,75 min,"Dramas, Kids' TV",A gripping story that unfolds over time.,2014,February,75.0,,Dramas
s2609,Movie,Dark Kingdom,Not Given,"Actor 798, Actor 488",India,2015-01-08,2013,R,120 min,Comedies,A gripping story that unfolds over time.,2015,January,120.0,,Comedies
s2610,Movie,Final Shadows,Not Given,"Actor 805, Actor 681",Japan,2015-11-01,2015,TV-Y7,79 min,Comedies,A gripping story that unfolds over time.,2015,November,79.0,,Comedies
s2611,Movie,Dark Empire,Director 326,"Actor 536, Actor 218",Canada,2014-10-02,2013,PG,73 min,International Movies,A gripping story that unfolds over time.,2014,October,73.0,,International Movies
s2612,TV Show,Rising Journey,Not Given,"Actor 411, Actor 780",United States,2012-02-06,2012,TV-14,5 Seasons,"Anime Series, Horror Movies",A gripping story that unfolds over time.,2012,February,,5.0,Anime Series
s2613,Movie,Silent Horizon,Director 304,"Actor 296, Actor 290",India,2016-08-14,2015,TV-G,79 min,"Stand-Up Comedy, Reality TV",A gripping story that unfolds over time.,2016,August,79.0,,Stand-Up Comedy
s2614,TV Show,Dark Legacy,Director 199,"Actor 513, Actor 325",United Kingdom,2002-01-14,2000,PG,4 Seasons,International Movies,A gripping story that unfolds over time.,2002,January,,4.0,International Movies
s2615,Movie,Final Signal,Director 355,"Actor 355, Actor 310",Brazil,2023-07-16,2020,TV-MA,89 min,"Crime TV Shows, International Movies",A gripping story that unfolds over time.,2023,July,89.0,,Crime TV Shows
s2616,TV Show,Secret Storm,Director 3,"Actor 201, Actor 389",United Kingdom,2004-06-24,2003,PG-13,4 Seasons,Comedies,A gripping story that unfolds over time.,2004,June,,4.0,Comedies
s2617,TV Show,Golden Legacy,Director 19,"Actor 684, Actor 415",United States,2002-04-15,2001,TV-G,4 Seasons,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2002,April,,4.0,Sci-Fi & Fantasy
s2618,Movie,Dark Signal,Not Given,"Actor 256, Actor 354",India,2011-04-09,2009,TV-MA,82 min,Romantic Movies,A gripping story that unfolds over time.,2011,April,82.0,,Romantic Movies
s2619,TV Show,Dark Dreams,Director 143,"Actor 255, Actor 96",India,2022-03-15,2020,R,1 Seasons,"Romantic Movies, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2022,March,,1.0,Romantic Movies
s2620,Movie,Last Legacy,Director 18,"Actor 601, Actor 332",Spain,2019-04-21,2016,TV-PG,111 min,"International Movies, Thrillers",A gripping story that unfolds over time.,2019,April,111.0,,International Movies
s2621,Movie,Forgotten Storm,Not Given,"Actor 564, Actor 869",United States,2008-05-07,2007,PG,71 min,Crime TV Shows,A gripping story that unfolds over time.,2008,May,71.0,,Crime TV Shows
s2622,TV Show,Secret Horizon,Director 87,"Actor 187, Actor 612",United Kingdom,2012-10-25,2009,TV-G,5 Seasons,Thrillers,A gripping story that unfolds over time.,2012,October,,5.0,Thrillers
s2623,Movie,Silent Journey,Not Given,"Actor 705, Actor 985",United States,2012-02-19,2009,PG-13,140 min,"Thrillers, Comedies",A gripping story that unfolds over time.,2012,February,140.0,,Thrillers
s2624,TV Show,Final Kingdom,Director 114,"Actor 357, Actor 423",United States,2018-08-05,2016,PG-13,1 Seasons,Reality TV,A gripping story that unfolds over time.,2018,August,,1.0,Reality TV
s2625,Movie,Rising Empire,Director 220,"Actor 862, Actor 792",Canada,2006-03-04,2004,TV-14,110 min,Action & Adventure,A gripping story that unfolds over time.,2006,March,110.0,,Action & Adventure
s2626,Movie,Silent Legacy,Director 492,"Actor 185, Actor 621",United Kingdom,2020-11-20,2020,TV-Y7,154 min,Thrillers,A gripping story that unfolds over time.,2020,November,154.0,,Thrillers
s2627,Movie,Broken Heist,Director 191,"Actor 77, Actor 55",United Kingdom,2016-05-12,2014,TV-G,121 min,"International Movies, Stand-Up Comedy",A gripping story that unfolds over time.,2016,May,121.0,,International Movies
s2628,TV Show,Final City,Director 31,"Actor 360, Actor 324",India,2005-06-08,2005,TV-14,1 Seasons,"Dramas, Kids' TV",A gripping story that unfolds over time.,2005,June,,1.0,Dramas
s2629,TV Show,Hidden Legacy,Not Given,"Actor 491, Actor 674",Italy,2017-08-06,2014,R,4 Season,Action & Adventure,A gripping story that unfolds over time.,2017,August,,4.0,Action & Adventure
s2630,TV Show,Endless Journey,Director 2,"Actor 718, Actor 742",United States,2010-09-15,2010,TV-14,2 Seasons,International Movies,A gripping story that unfolds over time.,2010,September,,2.0,International Movies
s2631,TV Show,Golden Kingdom,Director 444,"Actor 522, Actor 621",Australia,2006-12-22,2003,PG,4 Seasons,Stand-Up Comedy,A gripping story that unfolds over time.,2006,December,,4.0,Stand-Up Comedy
s2632,TV Show,Dark Kingdom,Not Given,"Actor 377, Actor 144",Australia,2006-10-02,2004,TV-G,8 Seasons,"Sci-Fi & Fantasy, Stand-Up Comedy",A gripping story that unfolds over time.,2006,October,,8.0,Sci-Fi & Fantasy
s2633,Movie,Secret Kingdom,Director 301,"Actor 500, Actor 909",United Kingdom,2015-01-14,2014,TV-G,125 min,Children & Family Movies,A gripping story that unfolds over time.,2015,January,125.0,,Children & Family Movies
s2634,TV Show,Broken Chronicles,Director 498,"Actor 120, Actor 790",Italy,2014-01-25,2013,TV-14,4 Seasons,International Movies,A gripping story that unfolds over time.,2014,January,,4.0,International Movies
s2635,TV Show,Endless Journey,Director 208,"Actor 603, Actor 775",Mexico,2005-11-17,2003,TV-Y7,7 Seasons,"Action & Adventure, Documentaries",A gripping story that unfolds over time.,2005,November,,7.0,Action & Adventure
s2636,Movie,Wild Horizon,Director 371,"Actor 56, Actor 829",Canada,2003-04-07,2001,TV-MA,153 min,"Anime Series, Action & Adventure",A gripping story that unfolds over time.,2003,April,153.0,,Anime Series
